id,ancestor_list,origin_time,destruction_time,num_orgs,tot_orgs,num_offspring,total_offspring,depth,sequence
25212647,[25207508],100000,inf,1,1,0,0,5973,xwjjagcvafzbenmyyaybfbutzbkwowftdvvvhfvylmcvcrkmaeawdivivxcmvwvnzbzmyupwlpcvftsmyjcasvubtbwwvewuomyqyzvvvvfcjvvgaox
25212646,[25211203],100000,inf,1,1,0,0,5987,xwtjagcvslnanvybytaybvrvkvdulqcusrabvfpmcmjiciadzvoominlmcpavomvffzutlscozsjokltaubsbvccbvnptudvyflqzvvvvfcjvvgapx
25212645,[25205656],100000,inf,1,1,0,0,5980,xwjjagcvajnbtluyypnbebutbbnwojuvvvnewfpdkckepmcwfuvuvbimfpvtpbpirrewlpcvrbtmljctmvrbtbsavozudnyqyzvvvvfcjvvgaoxxwjjagc
25212643,[25210102],100000,inf,1,1,0,0,5979,xwtjagcvslnanvypyjaybvrvkvdulqcesrvbvftmamjiciaryjomcqylncpavokvpfkupsscocjiomltaubsbvlcuvbptudvjalmzvvvvfckvviaiq
25212642,[25199642],100000,inf,1,1,0,0,5980,xwjjagcvajnbtluyyaybcbztibbnwfjfmfvvnjvyozscvkntmcqqrvuvnimvyvysbzijupnpcvfjtmmljctmvrbsbswvozuamyqyzvvvvfcjvvgaox
25212640,[25211047],100000,inf,1,1,0,0,5970,xwijagcvajzbtljyyzybfbutzbnwoxflfvvvrfvwlzccrkmaccxdivxvxiavwvasbqiyupwlpcvftsmdjctsvibtbwwvewuomyqyzvvvvfcjvvgaox
25212639,[25207163],100000,inf,1,1,0,0,5979,xwxjagcxwjjagcvfnotraneynynbutboanwonmxvvvkbvxczocraozmwdmvqvthbvbvysiunwkpdlplvfcltpoztctwviuicwpvyorcvyqyzvvvvfcjvvgado
25212638,[25210255],100000,inf,1,1,0,0,5977,btnmyymyqfbutzbkmnftdwvvhfviylmcvcrkmazcwdivivqcmevwvnsbzmyhpjlpcvftsmyjcasvibtbwtvewuomyqyzvvvvfcjvvgaoxxwfjagcvafz
25212636,[25208864],100000,inf,1,1,0,0,5947,xwrjagcvlvkjtmvyyuazayxuvbvyqwwmsbqbvvzvvsaoztflvenuvxpeoczublhvswuwbnnwjocbyfusobxmbymjilcleeofiyyuyzvvvvfcjvvgabuxwrjagcvlwkjtmvyyuazayx
25212635,[25206723],100000,inf,1,1,0,0,5959,xwljagcvotnvbhuyyaybyvhtncwwobfuvtvufvyozdcrkoapcjduvavjivivasozbbuptlicvfkscijctmvqqtuwwvoxlpmqqmzvvvvfcjvvgaroxwbjakcxwxjagc
25212632,[25205620],100000,inf,1,1,0,0,5981,xwpjagcvhjlwhvmyeayowlqbbyeytjfquvvaufvyoefcrvoaspfevrvkumvbzipozdyuvwdzddhfqxoojbtbsjnjbmqvzpccyyvyzvvvvfcjvvgagx
25212630,[25204022],100000,inf,1,1,0,0,5985,xwtjagcvklnnnvybyjayivrvkvdulqcuprrdvuawamjicipryvomcioxzcpuvowvffkupsscossioeltaubtbvlmbvnptudvjalczvvvvfcjvvgaif
25212626,[25209108],100000,inf,1,1,0,0,5975,xwtjagcvajzbtljyyaybmbutzbnwjwfcwvvujvplzdcrkaqcwdcquvximvyvapbzipupwlpcvfromljctovfwtbwjvuzuomyqyzpvvvfcjvvgarx
25212625,[25210577],100000,inf,1,1,0,0,5975,xwljagcvajfbtwjyyaybmbuxzbnwywfivvufelzdcqkoaccwdzvjxkirvyvarxzimupwlwicvfzsmtjcxovrbtbwwvmzuumywyzvvvvfcjvvgomxwljagc
25212624,[25208155],100000,inf,1,1,0,0,5982,xwtjagcvslnanvnbyjaydvrvkvdulqrmsrvjvafxamjiciaryjomcjylbcpdvokvcfkupsscocsiocltaubobvlcbvlptudvjalczvvvvfcjvvgaiy
25212622,[25210632],100000,inf,1,1,0,0,5961,xwpjagcvxfjmavybynaoecfvbvkmuwnzmxvvvvzssousetvawuqwucjziuzskrszwadkrvcpsvvrtwmmjbjxfahiovsxbubybqyzvvvvfcjvvgahqxwpjagc
25212620,[25208267],100000,inf,1,1,0,0,5985,xwtjagcvsinanvybyxaybvrvkvdulqcusevpvmilmaxxiciarbjomccjldcpavokvffkunsscoeseoklabpsbvlcbvmytudvjalczvvvvfcjvvgaiv
25212617,[25210509],100000,inf,1,1,0,0,5967,xwbpjagcvdalwvjyymwddslvalcyafwcuvvpmcvousmczkwaicqpjxxcwyuvvsdetsqyoariiouepkvdvqzaxuacdadycyyqpzvvvvfcjvvgapxxwbpjagcvdalw
25212615,[25210262],100000,inf,1,1,0,0,5961,bbtkuylayufbphbznwnhmuvvduvyyzdcqknamcwluvunvjimvkvtubpikuswlpvfcsbljctmvjbvlwwvozbwltqyzvvvvfcjvgaoxxwjjagcvaj
25212612,[25211029],100000,inf,1,1,0,0,5976,btljyyaybmbutzbnwjwfcwvvujvplzdcrkkaqcwdcvuyximvyvaypbzipupwlpcvfromljctovfwtbwjvuzuomyqyzvvvvfcjmvgarxxwtjagcvajz
25212611,[25211249],100000,inf,1,1,0,0,5988,xwtjagcvklnnnvybyjayilrvkvvulqcuprrdvuawamjicipryvomcxyxzcpuvowvffkupsscossiokltaubtblcbvnpwudvjalczvvvvfcjvvgaif
25212608,[25209297],100000,inf,1,1,0,0,5987,xwtjagcuslnanvlbyjaybrvkvdllzeusrvbvfpxaojicbyryjonciypzcpavokvffkuusswopsxokltaubsbvpzbvnptudvoaokzvvvvfcjvvgaiy
25212607,[25208308],100000,inf,1,1,0,0,5980,xwtjagcvsinanvybyxaybvfvkvduyqcusevavmpmaxxiciarbjomciqlzfpavtkvwfkdnsscmnsiokltabpsbvlcwvzpjudvjalszvvvvfcjvvtaiy
25212605,[25208949],100000,inf,1,1,0,0,5979,xwtjagcvhhfanvybyhaybvrvovdulicasuvbvmpvfmxicilrbjomcidjztujavxkvwykqpsejocsiikttaprsuvlcjvzpjudvncjwzvvvvfcjvvgawy
25212602,[25206305],100000,inf,1,1,0,0,5988,xwbjagcvslnanvybyjjybvrvkveulucuseyuvfpmamjiciaryvomcislmcpavmtvtftupskcocsiokltaubsovlcbviptudvyalqzvvvvfcjvvgacp
25212596,[25208508],100000,inf,1,1,0,0,5989,xwtjagcvqfnanvybyjaybvrvkvdulqcusrvbvfdmqmjicipryodczylzcpavokvfjkuqrqcodmiloittabsbvlcdvnptuqvprkczvvvvfcjvvgaiwxwztjamc
25212594,[25210995],100000,inf,1,1,0,0,5972,xwjjagcvafiitwbyyaybfbutzsnwowllfvvvufvyleccrkmaccwdivnvxcmvwvcsbziyuprwlpcvvxsmdjstsvibtbwwvewuomyxyzvvvvfcjvvgaox
25212593,[25206811],100000,inf,1,1,0,0,5980,xwtjagcvaljmrezybaybwqusbknwoutxxvvvkmvypzdcrkcoyrwdmvwvozjdyvlsludfylkzfvfmkmujcbwvjbuuwtviolciyqyzfvvvfcjvvgakuxwtjajowaln
25212589,[25211137],99999,inf,1,1,0,0,5981,zipupilpcvfromljctovfwtbwjvezuomyqyzvvvvfcjvvgaoxxwtjagcvmjzbtljyyaybmbqtzbnwjmpcwvhujvylzdcrkoaqcwdcvzvximvyvapq
25212584,[25208033],99999,inf,1,1,0,0,5985,xwbjagcvslnawvybyjayjvsvkawmqcdsrvbvmoysmoiciapbjomciqlzcpwforvwokucsscociokrtabpsbvlcmvzptbdvaalczvvvvfcjvvgaijxwbjagc
25212581,[25202147],99999,inf,1,1,0,0,5977,xwtjagcvhhzanvybyhaybvrvovdulicasuvbvmpvfmxicilrbjomcidjetuavxkvwykqpsejocsiikotaprsuvlcjvzpjudvncjwzvvvvfcjvvgawyxwtjagc
25212580,[25202704],99999,inf,1,1,0,0,5964,xwbpjagcvdalwvjyymwddslvadcyafwcuvvpmcvousmczkwaicqpjxxcyuvlqdxtsqyoavoiiouepkvdvqeaxuacdadicyyqpzvvvvfcjvvgapxxwbpjagcvdalw
25212579,[25206379],99999,inf,1,1,0,0,5963,xwfjagcvajhkhvyiynawkefvcvkecljbdxknvvrtlurkfawxozupqxhxwnskybvwklktvzlcvvpzhmltqjxffltmwpebuaybcyzvvvvfcjvvgaznmwfnsgcvajz
25212578,[25206781],99999,inf,1,1,0,0,5946,aaaaaaaaaaaaaaaaaalaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaxflvelcvxmcocofbbvsfhwbnnayachynlsobxzbjxjilclvaaa
25212574,[25207024],99999,inf,1,1,0,0,5974,xwtjagcvaoftmrbzybaybwhcutbknwojcxxuvvkuvwofscroxmcwddvqvoyjcbvnsmudllkzccfmzmpjcbwvwbxuoyvookciyqazfvvvfcjvvgadu
25212573,[25210871],99999,inf,1,1,0,0,5971,xwbpjagcvdzlwvjyymwddpuvydcyafwcuvvpmcvousmzzkwavcqpjxxcwyuvlsdxtsqyoiviiioseckvdvqetxuacdadicyyqpzvvvvfcjvvgapxxwbpjagcndzlwvjyytwddtlvydqyafw
25212572,[25210155],99999,inf,1,1,0,0,5980,xujagcvafnbrtlbzyayvmbulbbnwojomuvvvnjvyyzdcxkntmcwduhuvnimdyvtsbxibuurlpcvfcsmljctmvrbtbwwvlzufoyqyzvvvvfcjvvgaoxxwjjkgcvafn
25212571,[25207257],99999,inf,1,1,0,0,5983,xwjjagcvajnbtluyypybebutbbnwojfuvvvnewfpdkckxpdcwfuvuvbimfpvtppirrewlpcvrbtnljctpvrbtbsavozudnyqyzvvvvfcjvvgaox
25212570,[25210337],99999,inf,1,1,0,0,5978,xwpjagcvfnatranyynrnrutboanwonmxvvvkbvxczocraocmwdmvqvthwvbvysiunwkbslpxvfcltpoztctwveticwpvbdrvyqyzvvvvfcjvvgadoxwxjagcxwpjagc
25212567,[25208147],99999,inf,1,1,0,0,5961,xwtjagcvvlnvonvyhytwybvpvavxllwmamyvzvdtiamxcatatctcpcfalzphmvydviokypzoclcweiclmlcznbedcnvzkoqnvzalqzvvvvfcjvvgaxx
25212563,[25204625],99999,inf,1,1,0,0,5947,xwtjagcvvoztrvytyuaoajxmvqvywnwyssbcbvvzvivuaokxpwvencvqpcozzublvhfhwbnnwnacbyhusobqmbjxjilccvexbdyyuyzvvvvfcjvvgalbxwrjagcvwoztruytyuaoacx
25212560,[25192210],99999,inf,1,1,0,0,5950,xwajagcziovrutvybypaoecfzxvkffwjfmrvvvuzrsoubqtbawjuwklowkofsyysdzwetkhvclcvvbzhumkbjoyzluqvxxwobysqyzvvjvfcjvvgambxwajagcviovrutcybynaoe
25212559,[25210822],99999,inf,1,1,0,0,5965,xwujagcvajhkhvyiysawzebvcvkecljbdxkvvvrtlurkzfawxozupqzhxwnnkybvwalktvzlcvvpzhmltqjxwflimwpkbuaybcyzvvvvfcjvvgaznxwijagcvajh
25212556,[25208084],99999,inf,1,1,0,0,5984,xwwjagcvogmvtluyyaybybhtbcnwobtiuvuvufvyozdgrcoamcjtuvavjdtvivatozbbuptlpcvfkzciccxmvjbtbwnvyxpbmkqfzvvvvfcjvvgaro
25212555,[25210559],99999,inf,1,1,0,0,5963,xwbpjagcvdfwwvrpyymwudvlvaxfyaawcxvvdjcvousmczkwaicqyjxzewyuvlsdxtsqioaviyiouppkvdvqejxussrrdicyyquzvvvvfcjvvgapx
25212553,[25206314],99999,inf,1,1,0,0,5985,xwtjagrvslnanvybojaybvrvkvdulqcusyvbvftmamjiciaryjoqcimlzcpavokvpfkupsscocjiokljaubsbvwcuvbptudvjalrzvvvvfcjvvgaiy
25212550,[25210557],99999,inf,1,1,0,0,5977,xwljagcvajabtwcyyayhmblxzbnwywflivvvefvylzfcrkoaafwdfvjvxirvyvasxzimupzlpcvfpesmtjcxovrbtbwwvedfumyqyzvvvvfcjvvgaoxxwljagcvaja
25212543,[25211080],99999,inf,1,1,0,0,5969,rsictyqyzvvvfcjvgapxxwzpjagcvdzrbvzvyymwdfzlhvzdoysfwcfvvdcpvotcmcrtwwmcqujzxuwydvlsdspsqooaviioukpwvdvnnaxuacu
25212541,[25209833],99999,inf,1,1,0,0,5944,xwrjagcvjvbzjmvsyuazcyxuvovyqwwmsbhvvzvkvuaokcflvencvxfloczublvswuwbnnwyacbyfusefxzbyrjilulvknfiyyuyzvvvvfcjvvgabu
25212539,[25206465],99999,inf,1,1,0,0,5975,xwjjagcvajzbtljyyaytmbutzbnwjwfuwvvvufvyozdqreotqcwdkvcvximvkvasbzipkpwlpcvftrmlpcyovnbnbwqvedvowyqyzvvvvfcjnvvgaoxxwjjagc
25212538,[25208673],99999,inf,1,1,0,0,5986,xwjjagyvafkbtlbyyavmbutbbnwojfmuvvvnjvzoztcrzntmcjduhuvpkmvyvtsfxibdpwlpcvqcsmljktmvrbtbwwvlzudoyqyzvvvvfcjvvgaoxxwjjagc
25212536,[25210393],99999,inf,1,1,0,0,5984,xwtjagcvajzutfvyyaybmbutzbnwjufcwvvbjvylzdcrkzascldcvuvxilvyvapqzipupilpcvhromljcrovfwtbwjvezuomyqyzvvvvfcjvvgaox
25212535,[25210723],99999,inf,1,1,0,0,5979,xyjagchslninvybynayfvqvmdjlwcwxyyivatmamksucmatzpcqsuxyhomvzkvwfkpsncscwizmjlteeoabvpcnvzaplsvmlczvvvvfcjvvgaer
25212532,[25211362],99999,inf,1,1,0,0,5987,sbvlcuvbptudvjalmzvvvvfcjvvgasqxwtjagcvslnanvybyjaybvyakvdulqcusrvbvftmamjiciaryiomciylncpavokvpekupsscocjiomltaub
25212527,[25207263],99999,inf,1,1,0,0,5988,xwtjagcvsqnanvybyjjybvzvlvduljcusrcbvfpmamjiwibyvomcinlmcpavotvxfkuskcocsimokqtaubsovlcbvnmtudvyalqzvvvvfcjvvgacpxwtjagc
25212524,[25210994],99999,inf,1,1,0,0,5986,xwtjagcvsinacvpbyjaybvrvkvdulqcusradvfpmamxijibsyvomciyezcpavbkvffknpslcocsiakltacbtbvjcbvnptudvkalczvvvvfcjvvgaiy
25212522,[25208403],99999,inf,1,1,0,0,5982,xwljagcxwljagcvhbfaqvybyjaybvlvkvduaxcasbvcvcpnmmxciefbeomcidezfeavxvvwflspdeccsikktaxpsbvlcbrzptunvjpnrzvvvvfcjvvgntlmstiagcxwljqgc
25212520,[25210646],99999,inf,1,1,0,0,5989,xwjjagcvafnbtlbyylyvmyutbbnwojfmuvyvnpvyozxcrkntmcwvuhuvbdmvavtsbxibuknlpcwfcsmjjkmmvrbtrwwklzuxoyqyzvvvvfcjvvgaoxxwjjagcvafi
25212518,[25210247],99999,inf,1,1,0,0,5981,xwtjagcvsinanvybyxaybvfvkvduyqcusevavmpmaxxicikrbjomciqlzfpavtkvwfkunsscmnsiokltabpsbvlcwvzpjudvjalszvvvvfcjvvgaiy
25212515,[25209194],99999,inf,1,1,0,0,5964,xwtjagcvvwnvonvyhytwybvpvavkllwmamyvzvdmiayxcqtatctcpsialzphmvydviokypzoclcweinlmlcznbedcnvzkoqnvzalqzvvvvfcjvvgaxx
25212513,[25203796],99999,inf,1,1,0,0,5988,xwtjagcvfilaevybyxaybvmvkvkulqcusevbvmmmasxicuatbjomciilzipavwkvwfkunsscldfiokltabpsbvlcbvzptudvjslczyvvvvfcjvvgaiy
25212786,[25210459],100000,inf,1,1,0,0,5983,xwtjagcvsinanvybyxdybvfvkvdujqcubevavmpmixwiciarbqomciqlzfpavtkvwfkunssconsibkltabpabvlcwvzpjudvjalszvvvvfcjvvgaiy
25212512,[25210023],99999,inf,1,1,0,0,5976,xwjjagcvnjnbtxuyyaybmbutbbnwzlfmuvvvjavyofobrknaycwduzuviivvyvtjalibupwlpufxoqpctmvkbtbwxfvowywwyqyzvvvvfcjvvgaox
25212508,[25208331],99999,inf,1,1,0,0,5985,xwtjagcvqlnanvybyjaybvrvkvdulqcusrvbvfdmamjicicryodsiylzcpavokvffkuqrslocmiloaltaubsbvlczvnptuqvpekczvvvvfcjvvgaiy
25212507,[25211147],99999,inf,1,1,0,0,5956,kybawatxhvclpvvczhubkbjdcajyqvpwbukyboyzvxvvvfcjvvgahfxwkjagcvvhhhmhvybyodzipfvxlibcwubmxvvvvzrpyujstokdtwvwicjzkzuo
25212504,[25210747],99999,inf,1,1,0,0,5960,xwajaxwajagcvioerutvybyvaoscfzxvkwwjfmfvvvuzrsoubqthawjywkcowkofsywsdzwexkhvclyvvbohumkbjxyzldqvxxwobysqyzvvvvfcjvvgatb
25212501,[25211219],99999,inf,1,1,0,0,5985,sbvlcbvnpkudvjakczvvvvfcjvvgaiyxwtjaqcvslhjivybqjaybrvavdllqeusrvoffprayjiciyryjodciypzcpivokvffkupsscocsiokrtaub
25212500,[25207366],99999,inf,1,1,0,0,5951,xwrjagcvvxqsxvytyyazaxxvavywhwtjlmbvvqkxvukoxuovzancvxtyojzwbbvsfswbnnwyoccdumcbubkjrjbrcrvbzuayyuyzvvvvfcjvvgabzxwrjagc
25212493,[25210402],99999,inf,1,1,0,0,5973,xwxjagcvakzltmuyyaybzbhhbzkwojnmuvvvufyozrcvrkohncwxuvaviwvyvasizibepwlpcvfcscbcckmvqbsbwjbdzsppyqyzvvvvfcjvvgazo
25212492,[25209141],99999,inf,1,1,0,0,5981,xwjjagcvajzbtljyeaytmvutzbnojwfuqvvruavyoxdsrfotqcwdkvcvxiavkvasbcipcfwlpcvftrmlpctovnbnbsqvedsowyqfzvvvvfcjvvgaox
25212490,[25210134],99999,inf,1,1,0,0,5978,xwjjagcvajnbtluyyaybcbztbcnwfjfmfvvnjvyozscrkntmcwquvuvnicvyvtsbzijupnpcvfjtmljctmvrbsbswvozuakyqyzvvvvfcjvvgaoxxwjjacx
25212488,[25210581],99999,inf,1,1,0,0,5969,xwbpjagcvdzlwrjyymwddslvydcyafwcuvvpmcvouimzzkwavcqpjxxcwyuvlkdxtsqyoaviiiouepkvmvqeaxuacdadicyyqpzvvvvfcjvvgapxxwbpjagcvdzlwvjyymwddslvydqyafw
25212487,[25208431],99999,inf,1,1,0,0,5938,xwrjagcvvaqtmvytyyazicxuvzvyqnsmbmbvvzvkvuakkxflsencvxpcoezublvzthwbnnwyucbifesobubjxjilceveobiyydzvvvvfcjvvgabbxwrjagcawrjagc
25212486,[25210631],99999,inf,1,1,0,0,5985,kvrfknpsscocsiiprtaubsbvlpcbvnptudvprkczvvvvfcjpvgapyxwtjagcvslnanvybyjaybvrvkvdulqcqsrvbvbdfamjiciirypodciylzcpao
25212485,[25207113],99999,inf,1,1,0,0,5987,xwjjagcvajnbtluyypybebutcnwojjuvvvneofpdkwkefmcqfuvmvbimfpvtpbpibrbwlpcvrbsmljctmvqbxbsavozudnyqyzvvvvfcjvvgamxxwjjagc
25212479,[25208164],99999,inf,1,1,0,0,5979,xwjjagcvajnbtluyyaybcbztbbnwfjfmfvvnjvyozscrkntmcwquvuvnicvyvtsbzijupnpcvfjtmljcttvrbsbswvozuacyoyzvvvvfcjvvgaoxxwjjagc
25212478,[25205288],99999,inf,1,1,0,0,5974,xwjjagcvafzbtnmyyaybfbutzbkwowftdvvvhfvylmcvcrkmaexwdivivxcmvwvnzbzmyupwlpcvftsmyjcasvubtbwwvewuomyqyzvvvvfcjvngaox
25212477,[25210144],99999,inf,1,1,0,0,5986,xwtjagcvslnnnvyhojaybvxvkvdulqcqsyvbvftmumjiciaryjomciklzkpavokvpfkucsscocjiokltaunsbvlcuvbptudvjalmzvvvvfcjvvgaiq
25212474,[25210285],99999,inf,1,1,0,0,5984,xwjjagcvajnbtlusypaybcbztibbnwfjfmfvvnjvyozscvknthcwqrvuvnimvyvtsbzinopnpcvfjtmfljcomvrbsbswvozuamyqyzvvvvfcjvvgaoxxwjjagcvajn
25212472,[25210739],99999,inf,1,1,0,0,5943,xwrjagcvvozqrvytyuazatxjvqvrcwmabmbmvzvkvuuospfovancvxucojzhblvyfhtbonwyecbyiusobuzowxjdlcovbllayykyzvvvvfcjvvgafi
25212469,[25188009],99999,inf,1,1,0,0,5977,xwtjagcvqlnanvybyjayqvrvkvdulqcusrvbvfdmamjiciaryodciylzcpavokvffkuprscocsiioyltaubsbvlczvnptuqvprkntvvvvfcjvvgaiy
25212468,[25210210],99999,inf,1,1,0,0,5980,xwjjagcvajyluzuyyjydmbxtktxwojfmmvvvzfkozpcrlpawctduvavhimvlvcsozibxpwlbpvfcspbjcsmvqbkewxvotfpplqyzvvvvvcjvvgazo
25212464,[25210371],99999,inf,1,1,0,0,5989,xwjjagcvujndtlpyyaybmbucbbnwijjjwuvvbqvyvwrrkntccwduvulammvwvtsbkrbuaolpcvfcsmjctmvarbdqkvvszkdmyqyzvvvvfcjvvgabcxwjjagc
25212463,[25207148],99999,inf,1,1,0,0,5944,xwrjagcvvoztrvytyuaoacxmvovywnwysbybvvzvimujokxpwvjncviacozzublvhfhwjnnwyacbdhusobqzljxjilccvexbdyyuyzvvvvfcjvvgalbxwrkagcvvoztrvytyuaoacx
25212456,[25208863],99999,inf,1,1,0,0,5980,xwtjagcvslnanvjbyjaybvrvcveulqcusrvbvftmamjiciaryjomciymncpavokvpfrupsscocjiomlsaubsbvlcuvbptudvjalmzvvvvfcjvvgaik
25212455,[25207906],99999,inf,1,1,0,0,5956,xwrjagcvvxlsxvytyyazaxxvavywcwtjlmbvvqzxvukoxuovzancvxtyojzwbbvsfswbnbxyoccidumcbubbjxjbrcnvbzuayyeyzvvvvfcjvvgabz
25212453,[25206604],99999,inf,1,1,0,0,5984,xwtjagcvtlnanvybyjaybvrvkvdudqcusrabhfpmamjiciaryvomcinlmcpavotvfftutlscozqjokltaubsbvccbvnptudvyalqzvvvvfcjvvgayk
25212447,[25210490],99999,inf,1,1,0,0,5963,xwwjagcvnjhkhvyiynaikefvcvqecljbdxkvvvrtlurkzfawxozupqzhxwnnkybvwlkftvzlcvvpxhmltqjxwblimwpkbuybcyzvvvvfcjmvgaz
25212446,[25210569],99999,inf,1,1,0,0,5972,xwbpjagcvdarbvzvyymwdfvshvzdoyafwcfvvdcpvotccrtwwmcqujzxuwydvlsdspsqooaviioukpwvdvdnaxwacursicyyqyzvvvvfcjvvgapxxwbpjagcvdarb
25212445,[25210430],99999,inf,1,1,0,0,5985,xwtjagcvsinaevybyxaybvxvkvkulqcukevbvdpmasxicuatbjomciilzipavokvwfkunsscldsioqltabpybvlcbvzptudvjalczvvvvfcjvegaay
25212443,[25210553],99999,inf,1,1,0,0,5960,xwtjagcvvlnvonvyhytwybvpvuvxllwmxmjvfvdtiaxxcatatctcpcmalzphmvydviokypzoclcweijltluznjedcnvzkoqivzalqzvvvvfcjvvgaxx
25212439,[25206300],99999,inf,1,1,0,0,5975,xwjjagcvajzbtljyyaytmbutzbnwjwfuwvvvufvyozdqreotqcwdkvcvximvzvasbzipkpwlpyvftrmlpctovnbnbwqvedvowyqyzvvvvfcjvvgaoxxwjjagd
25212430,[25210578],99999,inf,1,1,0,0,5984,xwajagcvajylqzuyyaydmbxtrtsworfmmvrvufkozpcrlpawctduvavhimvlvcsozvbupwlipvfcssbjcsmvqbkewxvotfppyqyzvvvvfcjvvgazo
25212427,[25208980],99999,inf,1,1,0,0,5952,xwajagcvyuqvmkvybynroecfzxvkwfwjfmxvvvvzmsfubethavjuwhpqinkofskysdzwatkhvclcvgtzhdkbjxyiluqvxxqixywqyzvvvvfcjvvgamb
25212421,[25206149],99999,inf,1,1,0,0,5974,xwljagcvajfbtwjyyaybmzuxzbnwywfivvufvelzdcqkoaccwdfvjxkirvyvarxzimupwlwcvfzsmtjcxovrbtbwwvmzuumywyzvvvvfcjvvgomxwljagc
25212414,[25204182],99999,inf,1,1,0,0,5987,xwjjagcvafnbtlbyylyvmyutbbnwojfmuvyvnpvyozxcrkntmcwvuhuvbdmvavtsbxibuknlpcvfcsmjjkmmvrbtrwwklzuxoyqyzvvvvfcjvvgaoxxwjjagcvafn
25212412,[25206522],99999,inf,1,1,0,0,5988,xwjjagcvujndtluyyaybmbucbbnwijjjwuvvbqvyvwrrkntccwduvulammvwvtsbkrbuaolpcvfcsmjctmvarbdqkvvszkdmyqyzvvvvfcjvvgabcxwjjagc
25212407,[25209044],99999,inf,1,1,0,0,5971,xwjjagcvafiitlbyyaybfbutzbnwowflwvvvufvyleccrkmaccwdxvnvxcmvwvasbziyuprwlpcvvxsmdjsttvibtbvwvewuomfxyzvvvvfcjvvgaox
25212405,[25200538],99999,inf,1,1,0,0,5960,xwljagcvofnvbhuyyaybyvhtncnwobfuvtvufvyozdgrkoapcjduvavjievivasozbbuptlicvfkscijctmvqqtbwwvoxlpmqqmzvvvvfcjvvxaroxwljakc
25212404,[25205601],99999,inf,1,1,0,0,5980,xwejagcislnanvybyjaybvrvcbdulqcusrvbvfomanjiaiaryjomciplncpavokvpfrupsscocjixmlsaubsbvlcuvbptsdvjalmzvvvvfcjvvgaiq
25212403,[25207842],99999,inf,1,1,0,0,5983,xwtjagcvsinanvybyxaybvrvkvdulcctsevpvmpmaxxiciarbjomciqezcpavokvwfkmnsscoesioklvfbpsbvlcbvzqtudvjahczvvvvfcjvvgaiy
25212400,[25207379],99999,inf,1,1,0,0,5986,xwtjagcvslnanvlbyjaybrvkvdllzeusrvbvfpraojicbyryjonciypzcpavokvffkuusscopsxokltaubsbvpzbvnptudvoaokzvvvvfcjvvgaiy
25212397,[25204075],99999,inf,1,1,0,0,5979,xwtjagcvsinanvybyxaybvfvkvduyqcubevavmpmaxxiciarbjomciqlzfpavtkvwfkunssconsiokltabfabvbcwvzpjudvjalszvvvvfcjvvgaiy
25212396,[25210270],99999,inf,1,1,0,0,5985,xwjjagcvajnxtluyypyqebutbbnmkjfuvvvneyfpdkckefmacfuvuvbvmfpvtpypiqrpblpcvrksmljctmvrbtbsavozudnyqyzvvvvfcjvvgaoxxwjjagc
25212393,[25210081],99999,inf,1,1,0,0,5988,xwjjagcvslnanvybyjjybvrvkveulucuseyuvfpmamjiciaryvomcislmcpavmtvtftupskcocsiokltaubsovlcbviptudvyalqzvvvvfcjvvgacp
25212391,[25210433],99999,inf,1,1,0,0,5985,xwtjagcvqlnanvybyjaybvrvkvdulqmusrvbvfdmamjicyaeyodczylzgpavjkvffkuqrscodmiloktteubwbvlcqvnamuqvprkuzvvvvfcjvvgaiy
25212387,[25207997],99999,inf,1,1,0,0,5980,xwtjagcvsinanvybyxaybvfvkvduyqcusevavmpmaxxicikrbjomciqlzfpavtkvwfkunsscmnsiokltabpsbvlcwwzpjudvjalszvvvvfcjvvgaiy
25212386,[25206939],99999,inf,1,1,0,0,5970,xwljagcvotnfxhuyyaybyvhtbcnwobuuvtvufvyobdcrkoapyjduvavaivivasozbbupolmcvfkscijcrtmvqqtbwyvoxlpmiqmzvvvvfcjcvvgaro
25212385,[25210272],99999,inf,1,1,0,0,5962,xwpjagcvxfhmivybynaoeifvbvkmuwjzmxvvvvzssousetbhwbuqwacjziurspkrszwadkrvcpsvvrtwmmjbjxfthqovsxbubybqyzvvvvfcjvvgahq
25212383,[25208715],99999,inf,1,1,0,0,5966,xwjjagcvasbbtluyyayufbpubznwkjfmuvvvsvyjzdcqknamcwduvunvjimvyrfsbyibmxwlpcvucsmljctmvjbtbwduoztwlyiyzvvvvfcjvvgaoxxwajfaxwwjagcvajbxwjjagbvasb
25212380,[25210048],99999,inf,1,1,0,0,5946,xwrjagcvjvkztyvyyuazaybuvqvyqwwmkbkbvvzvbvsaozcmdvencmxplxpzublvjwxwbomwyacfyfusobxabypjilclvepfiyyuyzvvvvfcjvvgybuxwrjagcvjvkztyvyyuazayb
